dataset,method,seed,round,n,norm_missing,fpr,accuracy,floor_n,floor_fp,nonfloor_n,nonfloor_fp,rho_samples_norm,rho_samples_reject,rho_entropy_norm,rho_samples_entropy,rho_samples_norm_nonfloor,rho_samples_reject_nonfloor,accepted_mass_fraction,quartile_gap
har,flame_hdbscan,42,8,90,0,0.43333333333333335,0.3243976925687139,74,26,16,13,0.45397396099796106,0.33735769300341784,0.11663555207660106,0.027172155380391867,-0.06470588235294117,-0.4342084214324218,0.38916827852998065,0.6314699792960662
har,flame_hdbscan,42,9,90,0,0.4888888888888889,0.3210044112656939,73,29,17,15,0.49998856632118877,0.3714645816938633,0.1050346475446595,-0.018270817911165485,0.03433477040201207,-0.16780795333491794,0.26553568135718236,0.733201581027668
har,flame_hdbscan,42,10,90,0,0.4666666666666667,0.32473702069901594,72,27,18,15,0.4725094227819077,0.3497457522207868,0.18274698586852423,-0.010547111280601247,0.025813116501378106,-0.34497574474564136,0.33163438668025824,0.6521739130434783
har,flame_hdbscan,42,11,90,0,0.4888888888888889,0.3243976925687139,73,29,17,15,0.5352633986722151,0.3695820728440743,0.15034072816491895,0.00013078393636884917,0.18872549019607845,-0.22360679774997902,0.2915580509324243,0.7445652173913043
har,flame_hdbscan,42,12,90,0,0.45555555555555555,0.32473702069901594,74,27,16,14,0.4961279801754026,0.38270731470301383,0.17539018411137441,-0.07362015638030417,0.09705882352941177,-0.20498001542269695,0.2922779922779923,0.6333333333333334
har,flame_hdbscan,42,13,90,0,0.4777777777777778,0.32473702069901594,72,28,18,15,0.46797297412050193,0.3370562537770656,0.14055918155869204,-0.07096107651801531,-0.13422820580716616,-0.3737237234744448,0.3410414827890556,0.6515151515151516
har,flame_hdbscan,42,14,90,0,0.4888888888888889,0.32473702069901594,72,29,18,15,0.44542034363237015,0.3257836126792212,0.23795727688805973,-0.0011633378190514874,-0.0805369234842997,-0.3737237234744448,0.32824034334763946,0.7333333333333334
har,flame_hdbscan,42,15,90,0,0.4777777777777778,0.32473702069901594,74,30,16,13,0.4378064804520276,0.29484910590372115,0.19978090024251122,-0.04001221531878087,-0.0411764705882353,-0.399471747717828,0.3713242360176821,0.722943722943723
har,flame_hdbscan,42,16,90,0,0.4888888888888889,0.32473702069901594,73,30,17,14,0.4358658342246474,0.3063173363377726,0.18779652305620756,-0.10843924211377011,-0.13979156520819197,-0.3624381035534084,0.3399715504978663,0.7272727272727273
har,flame_hdbscan,42,17,90,0,0.4888888888888889,0.32473702069901594,72,29,18,15,0.47641735551004794,0.3251684951998085,0.14372449668286458,-0.010574013465785074,-0.017543859649122806,-0.38789740432855396,0.35114784205693295,0.7333333333333334
har,flame_hdbscan,42,18,90,0,0.4888888888888889,0.32473702069901594,74,31,16,13,0.42013606894854455,0.2850047030732547,0.22444619658169782,-0.0028176633466966542,-0.15452542814763082,-0.3823846795116922,0.3436994427467194,0.6833333333333333
har,flame_hdbscan,42,19,90,0,0.4888888888888889,0.32473702069901594,72,29,18,15,0.46529823685780286,0.3257836126792212,0.18403211616992446,-0.02322285625451118,-0.029943215141598603,-0.3737237234744448,0.3468166152729911,0.696969696969697
har,flame_hdbscan,42,20,90,0,0.4888888888888889,0.32473702069901594,74,31,16,13,0.4376746748371538,0.2837208981044563,0.1927366348729877,-0.07768602554476182,-0.2413540020591567,-0.4171469231036643,0.3633599391866211,0.6363636363636365
har,flame_hdbscan,42,21,90,0,0.4888888888888889,0.32473702069901594,73,30,17,14,0.4643433185581095,0.30443540237664424,0.21908557904864273,0.007907897410465234,-0.019607843137254905,-0.40946151242666284,0.3562511645239426,0.6931818181818182
har,flame_hdbscan,42,22,90,0,0.4888888888888889,0.32473702069901594,73,30,17,14,0.4466533991168287,0.3050645046963093,0.17215511536995506,-0.05889499683874508,-0.07847947520459901,-0.39395446038413956,0.37227414330218067,0.6760869565217391
har,flame_hdbscan,42,23,90,0,0.4777777777777778,0.32473702069901594,72,28,18,15,0.4870496244654785,0.3370562537770656,0.19132532979484046,0.020885929307586718,-0.14558597706777254,-0.3737237234744448,0.35223336371923425,0.6515151515151516
har,flame_hdbscan,42,24,90,0,0.4888888888888889,0.32473702069901594,74,31,16,13,0.4204038982601099,0.28307637256309676,0.1544528021604363,-0.03868609618250127,-0.03823529411764706,-0.4342084214324218,0.3727822187560928,0.6877470355731226
har,flame_hdbscan,42,25,90,0,0.4666666666666667,0.32473702069901594,73,28,17,14,0.46644466342181384,0.3282648613501245,0.16476049699610434,-0.062239171389591806,-0.05640712280330554,-0.3624381035534084,0.3462220645619014,0.6442687747035574
har,flame_hdbscan,42,26,90,0,0.4666666666666667,0.32473702069901594,74,28,16,14,0.4881166934632667,0.36082108492162135,0.16821257820359786,-0.09829663478661294,-0.11773365954105203,-0.5538534366479695,0.3391351157365871,0.6818181818181819
har,flame_hdbscan,42,27,90,0,0.4777777777777778,0.32473702069901594,73,28,17,15,0.5039781573595261,0.381143391680538,0.1605559199326665,-0.06808839901511668,0.006131209000359298,-0.20509860963156634,0.2811476988253418,0.7095652173913043
har,flame_hdbscan,42,28,90,0,0.4888888888888889,0.32473702069901594,71,28,19,16,0.4974027735894032,0.3459617061482112,0.17339599135190178,0.008433609977528596,-0.03510311878079445,-0.3559123729347959,0.32390310011858375,0.7272727272727273
har,flame_hdbscan,42,29,90,0,0.4777777777777778,0.32473702069901594,72,27,18,16,0.48524682798445234,0.3891467657244303,0.17545759611750383,0.013256146324811499,-0.12596800852672516,-0.5284090909090909,0.32015065913371,0.7683982683982684
har,fltrust_normalized,137,0,90,0,0.14444444444444443,0.18052256532066507,75,6,15,7,-0.30489898148690137,0.3833020767974865,-0.5733780157693449,0.13169811152094732,0.035714285714285705,-0.40208322318563217,0.6954962136309286,0.45
har,fltrust_normalized,137,1,90,0,0.4444444444444444,0.166610111978283,71,39,19,1,-0.23831623195112633,-0.3932661421348142,-0.4637812528306858,0.12501475664948175,0.014035087719298246,0.3872983346207417,0.7871657754010695,-0.6992753623188406
har,fltrust_normalized,137,2,90,0,0.12222222222222222,0.18052256532066507,70,6,20,5,-0.2655446134557524,0.20366455384166152,-0.4617692263730159,0.15334778650113592,0.04661654135338346,-0.03003757045930553,0.7847796143250688,0.24
har,fltrust_normalized,137,3,90,0,0.4777777777777778,0.32575500508992195,73,42,17,1,-0.018621944897398553,-0.3917969040907019,-0.4306434724540469,0.142233807874896,0.058823529411764705,0.408248290463863,0.759401381427475,-0.7743271221532091
har,fltrust_normalized,137,4,90,0,0.1111111111111111,0.18052256532066507,71,7,19,3,-0.3172281275093248,0.08392505578839742,-0.48704648697209507,0.17879326152089098,0.15789473684210528,0.10540925533894598,0.8454165214360404,0.16666666666666666
har,fltrust_normalized,137,5,90,0,0.4444444444444444,0.36240244316253817,70,39,20,1,-0.05318810532349085,-0.4086603764496415,-0.4233839474963933,0.17642428163894058,-0.022556390977443608,0.3779644730092272,0.7944214876033058,-0.8147368421052632
har,fltrust_normalized,137,6,90,0,0.24444444444444444,0.15982354937224297,70,14,20,8,-0.22981062266100385,0.17231942040281112,-0.5211214462164042,0.12280145415653147,0.04962406015037594,-0.24779731389167603,0.6866391184573003,0.36904761904761907
har,fltrust_normalized,137,7,90,0,0.12222222222222222,0.2463522225992535,72,8,18,3,-0.23162793694795153,0.0775688581294571,-0.39858759546658806,0.09660771740093821,-0.19091847265221878,0.15803227583755902,0.8310042854481088,0.17391304347826086
har,fltrust_normalized,137,8,90,0,0.23333333333333334,0.33966745843230406,71,17,19,4,-0.07525472145118832,-0.03472288862003331,-0.563816691217205,0.15353819128777,0.03859649122807017,-0.11785113019775792,0.8036068530207394,0.09239130434782608
har,fltrust_normalized,137,9,90,0,0.1111111111111111,0.18968442483881914,72,7,18,3,-0.12756150398812305,0.09837745300951112,-0.5424071286002482,0.09660771740093821,-0.13725490196078433,0.15803227583755902,0.8347307620644681,0.17391304347826086
har,fltrust_normalized,137,10,90,0,0.4888888888888889,0.3067526297930098,74,43,16,1,0.205656775072833,-0.3844960253181292,-0.31972233566948677,0.18585007748829835,-0.21176470588235297,0.42008402520840293,0.7468203497615262,-0.7380952380952381
har,fltrust_normalized,137,11,90,0,0.26666666666666666,0.18629114353579912,72,16,18,8,-0.22217806384630043,0.1813605803688271,-0.46649506532780854,0.11541758105314524,0.20123839009287925,-0.2801481253484001,0.676037223730128,0.43478260869565216
har,fltrust_normalized,137,12,90,0,0.43333333333333335,0.3203257550050899,71,38,19,1,0.25580606143449314,-0.3828602498436525,0.04631788838347199,0.14318270680725523,-0.21403508771929824,0.3872983346207417,0.7907308377896614,-0.7184265010351967
har,fltrust_normalized,137,13,90,0,0.2,0.27315914489311166,70,14,20,4,-0.19348841802601255,-0.008816134890999059,-0.33911817525427307,0.190977938024765,0.11127819548872178,-0.130066495428618,0.8228305785123967,0.16666666666666669
har,fltrust_normalized,137,14,90,0,0.45555555555555555,0.3128605361384459,73,40,17,1,0.2741222607129678,-0.3715879754951226,-0.05656502416633196,0.1910819251517279,-0.22303921568627455,0.408248290463863,0.7794732061762034,-0.8160173160173161
har,fltrust_normalized,137,15,90,0,0.15555555555555556,0.30844927044451986,72,12,18,2,-0.12109270058063372,-0.08445947552568091,-0.3094919523953877,0.11996042726748006,0.3457172342621259,-0.47702639294546745,0.9298620555663494,0.13043478260869565
har,fltrust_normalized,137,16,90,0,0.45555555555555555,0.326433661350526,71,40,19,1,0.2773107066567858,-0.40381877941742217,-0.12347981096906292,0.17504222685922316,-0.2596491228070175,0.3872983346207417,0.7759320782576596,-0.7308488612836439
har,fltrust_normalized,137,17,90,0,0.2222222222222222,0.33627417712928404,72,17,18,3,-0.03325129911827852,-0.07731156691458689,-0.2920059591751867,0.10553148510133696,0.10216718266253869,-0.21549855796030778,0.8334926400305869,0.09486166007905139
har,fltrust_normalized,137,18,90,0,0.5666666666666667,0.32473702069901594,74,46,16,5,0.30859014624915815,-0.2350496018430723,-0.10785882087437912,0.0656053588522346,-0.25588235294117645,0.04387634544762784,0.5725,-0.5
har,fltrust_normalized,137,19,90,0,0.17777777777777778,0.32405836443841196,74,13,16,3,-0.14777991194201232,0.010910327507852905,-0.3113752842551845,0.17533228074820617,-0.0588235294117647,-0.01736833685729687,0.8204845814977973,0.19047619047619047
har,fltrust_normalized,137,20,90,0,0.4666666666666667,0.32779097387173395,73,41,17,1,0.3572882282159128,-0.3816123794886234,0.0073317273066245475,0.11073071270573293,-0.02450980392156863,0.408248290463863,0.7735364287025143,-0.6873706004140787
har,fltrust_normalized,137,21,90,0,0.23333333333333334,0.32711231761112997,73,17,17,4,-0.22477711999455377,-0.005182364869382804,-0.4338215285385182,0.13007033482281952,0.08088235294117649,-0.14153462926807447,0.7908986175115207,0.14393939393939392
har,fltrust_normalized,137,22,90,0,0.43333333333333335,0.33016627078384797,72,38,18,1,0.32466559032779807,-0.3675519814716443,0.019123284859404285,0.17643595608810939,-0.2549019607843137,0.3973597071195132,0.785492417321396,-0.7047101449275361
har,fltrust_normalized,137,23,90,0,0.18888888888888888,0.333559552086868,74,14,16,3,-0.048255421308603594,-0.018854378951473037,-0.3186077584131984,0.13727332208852344,0.1323529411764706,-0.36473507400323424,0.8741643727880456,0.19047619047619047
har,fltrust_normalized,137,24,90,0,0.5111111111111111,0.35697319307770614,73,42,17,4,0.34721188780541107,-0.2568282201119838,0.025148289607836223,0.09467865734874799,-0.18872549019607845,0.16984155512168939,0.642085308056872,-0.5346320346320346
har,fltrust_normalized,137,25,90,0,0.45555555555555555,0.32575500508992195,72,41,18,0,0.41661921836431326,-0.4536130994733381,-0.1287746517772382,0.17077883796284324,-0.11248710010319916,,0.8448438978240302,-0.7857142857142858
har,fltrust_normalized,137,26,90,0,0.32222222222222224,0.3532405836443841,72,22,18,7,0.020466869797466262,0.07401738220963146,-0.21891149389133865,0.16889974056716367,-0.1475748194014448,0.05491411741166461,0.6302521008403361,0.3458498023715415
har,fltrust_normalized,137,27,90,0,0.5333333333333333,0.32575500508992195,73,43,17,5,0.2726035778281314,-0.22846530614121535,-0.14600699475099257,0.10056003046102654,-0.5441176470588236,0.026352313834736497,0.6006415396952687,-0.4927536231884058
har,fltrust_normalized,137,28,90,0,0.23333333333333334,0.34136409908381404,72,17,18,4,-0.09171797035318215,-0.01881734508834665,-0.26725595048982803,0.1077998937771795,0.03611971104231166,-0.10302801669778636,0.789198606271777,0.12648221343873517
har,fltrust_normalized,137,29,90,0,0.4444444444444444,0.327451645741432,72,39,18,1,0.3394413270727738,-0.37762841947456643,-0.0061835490425044565,0.19756594844831035,-0.3085655314757482,0.3973597071195132,0.7917320774463632,-0.6956521739130435
har,fltrust_normalized,2024,0,90,0,0.14444444444444443,0.25822870715982355,68,4,22,9,-0.03722050923798113,0.4008989027508213,-0.4867941850245425,-0.10504461503677524,0.2749858836815359,-0.19672424864458837,0.7148135707087672,0.4090909090909091
har,fltrust_normalized,2024,1,90,0,0.14444444444444443,0.18629114353579912,67,7,23,6,-0.035708821289538686,0.1690495487345515,-0.6075739660491299,-0.16497313907440014,0.24308300395256918,-0.2089785019092862,0.8137989778534923,0.2608695652173913
har,fltrust_normalized,2024,2,90,0,0.022222222222222223,0.3491686460807601,66,1,24,1,0.1683738187864651,0.10998210886965948,-0.28491193811123605,-0.11943507156464823,0.2626086956521739,0.25604229329279055,0.9228110599078341,0.041666666666666664
har,fltrust_normalized,2024,3,90,0,0.0,0.1876484560570071,67,0,23,0,0.027181662160548094,,-0.6021844198342056,-0.08641535382225014,0.3438735177865613,,1.0,0.0
har,fltrust_normalized,2024,4,90,0,0.3333333333333333,0.34577536477774007,68,27,22,3,0.19863308712984773,-0.22316864403098108,-0.060134563004674214,-0.14360375587647542,0.09316770186335405,0.19833676946063944,0.7682843472317157,-0.5158102766798419
har,fltrust_normalized,2024,5,90,0,0.43333333333333335,0.23719036308109942,66,29,24,10,0.06795664210710711,-0.013308227466307537,-0.7578043027942081,-0.1025019729250917,0.27652173913043476,0.07325612348008315,0.5567046450482034,0.09848484848484851
har,fltrust_normalized,2024,6,90,0,0.32222222222222224,0.2684085510688836,68,26,22,3,0.23860420291562098,-0.20691214366765437,-0.0023995196712450033,-0.14395245670867107,0.031055900621118016,0.28184698818090864,0.75018698578908,-0.47233201581027673
