dataset,seed,round,arm,client,group,samples,stage,norm,l0_distance,l0_threshold,margin,distance_threshold_ratio,unique_examples
fashion_mnist,137,0,A,69,floor,20,accepted,0.7264319658279419,0.6507765650749207,1.568799912929535,-0.9180233478546143,0.4148244525713148,20
fashion_mnist,137,0,A,70,floor,20,accepted,0.6419267058372498,0.5409407019615173,1.568799912929535,-1.0278592109680176,0.34481178734347273,20
fashion_mnist,137,0,A,72,floor,20,accepted,0.769329845905304,0.6903988122940063,1.568799912929535,-0.8784011006355286,0.44008085837076194,20
fashion_mnist,137,0,A,73,floor,20,accepted,0.6884781122207642,0.7460421919822693,1.568799912929535,-0.8227577209472656,0.47554961332776347,20
fashion_mnist,137,0,A,75,floor,20,accepted,0.7634987235069275,0.6818887591362,1.568799912929535,-0.886911153793335,0.4346562958834305,20
fashion_mnist,137,0,A,76,floor,20,accepted,0.6646486520767212,0.4463202953338623,1.568799912929535,-1.1224796175956726,0.2844979092970599,20
fashion_mnist,137,0,A,77,above,4673,accepted,0.7016215920448303,0.47308236360549927,1.568799912929535,-1.0957175493240356,0.3015568522833979,160
fashion_mnist,137,0,A,78,above,42,accepted,0.7084315419197083,0.7704060673713684,1.568799912929535,-0.7983938455581665,0.4910798764214187,42
fashion_mnist,137,0,A,79,floor,20,accepted,0.7635698914527893,0.6813426613807678,1.568799912929535,-0.8874572515487671,0.43430819683591565,20
fashion_mnist,137,0,A,80,above,27,accepted,0.7280807495117188,0.7749975919723511,1.568799912929535,-0.7938023209571838,0.49400665157173634,27
fashion_mnist,137,0,A,81,floor,20,accepted,0.7089028358459473,0.4811398684978485,1.568799912929535,-1.0876600444316864,0.3066929469669467,20
fashion_mnist,137,0,A,82,above,813,accepted,0.7969919443130493,0.8311154246330261,1.568799912929535,-0.7376844882965088,0.5297778370480806,160
fashion_mnist,137,0,A,83,floor,20,accepted,0.6400307416915894,0.5778059363365173,1.568799912929535,-0.9909939765930176,0.3683107906715382,20
fashion_mnist,137,0,A,84,above,2119,accepted,0.7255555391311646,0.7870524525642395,1.568799912929535,-0.7817474603652954,0.5016907803714235,160
fashion_mnist,137,0,A,85,above,4566,accepted,0.7061184048652649,0.7912063002586365,1.568799912929535,-0.7775936126708984,0.5043385671670259,160
fashion_mnist,137,0,A,86,above,2231,accepted,0.5393700003623962,0.6439270973205566,1.568799912929535,-0.9248728156089783,0.4104583969016829,160
fashion_mnist,137,0,A,87,above,1131,accepted,0.7011306285858154,0.7709200382232666,1.568799912929535,-0.7978798747062683,0.49140749681944534,160
fashion_mnist,137,0,A,88,floor,20,accepted,0.7149096727371216,0.4875280261039734,1.568799912929535,-1.0812718868255615,0.310764949746572,20
fashion_mnist,137,0,A,89,above,2668,accepted,0.666971743106842,0.6418206095695496,1.568799912929535,-0.9269793033599854,0.4091156585870986,160
fashion_mnist,137,0,A,90,floor,20,accepted,0.6993761658668518,0.6305639743804932,1.568799912929535,-0.9382359385490417,0.40194034254055694,20
fashion_mnist,137,0,A,92,above,950,accepted,0.7178662419319153,0.7805243134498596,1.568799912929535,-0.7882755994796753,0.49752954919045694,160
fashion_mnist,137,0,A,93,above,954,accepted,0.740976095199585,0.7907531261444092,1.568799912929535,-0.7780467867851257,0.5040497004285129,160
fashion_mnist,137,0,A,94,floor,20,accepted,0.7502976655960083,0.6700319647789001,1.568799912929535,-0.8987679481506348,0.42709842042743384,20
fashion_mnist,137,0,A,95,floor,20,accepted,0.650722324848175,0.6097570061683655,1.568799912929535,-0.9590429067611694,0.3886773584973762,20
fashion_mnist,137,0,A,96,above,541,accepted,0.6277028918266296,0.7017579078674316,1.568799912929535,-0.8670420050621033,0.4473214857317194,160
fashion_mnist,137,0,A,97,floor,20,accepted,0.6680743098258972,0.4498679041862488,1.568799912929535,-1.1189320087432861,0.2867592613172559,20
fashion_mnist,137,0,A,98,above,216,accepted,0.7036503553390503,0.7771466374397278,1.568799912929535,-0.7916532754898071,0.49537651744798034,160
fashion_mnist,137,0,A,99,above,3039,accepted,0.5271685123443604,0.6244759559631348,1.568799912929535,-0.9443239569664001,0.39805965745944305,160
fashion_mnist,137,0,B,0,floor,20,accepted,0.700049638748169,0.47389039397239685,1.5779201686382294,-1.1040297746658325,0.30032596286627855,20
fashion_mnist,137,0,B,1,above,2195,accepted,0.5977720022201538,0.6860875487327576,1.5779201686382294,-0.8918326199054718,0.4348049808659599,98
fashion_mnist,137,0,B,2,above,1190,accepted,0.7449221611022949,0.7678347826004028,1.5779201686382294,-0.8100853860378265,0.486611932505468,94
fashion_mnist,137,0,B,3,above,29,accepted,0.6928324699401855,0.7524688243865967,1.5779201686382294,-0.8254513442516327,0.47687382374736326,29
fashion_mnist,137,0,B,4,floor,20,accepted,0.726391613483429,0.8075195550918579,1.5779201686382294,-0.7704006135463715,0.5117619833636833,20
fashion_mnist,137,0,B,5,floor,20,accepted,0.7056953310966492,0.47941428422927856,1.5779201686382294,-1.0985058844089508,0.30382670413739676,20
fashion_mnist,137,0,B,6,floor,20,accepted,0.7127851247787476,0.48582935333251953,1.5779201686382294,-1.0920908153057098,0.30789222610152583,20
fashion_mnist,137,0,B,7,floor,20,accepted,0.703055739402771,0.47648298740386963,1.5779201686382294,-1.1014371812343597,0.30196900760517065,20
fashion_mnist,137,0,B,8,floor,20,accepted,0.7179892063140869,0.49058985710144043,1.5779201686382294,-1.087330311536789,0.3109091745273954,20
fashion_mnist,137,0,B,9,above,763,accepted,0.6838909387588501,0.7623754739761353,1.5779201686382294,-0.8155446946620941,0.4831521195613322,97
fashion_mnist,137,0,B,10,floor,20,accepted,0.654225766658783,0.43463584780693054,1.5779201686382294,-1.1432843208312988,0.27544856605897133,20
fashion_mnist,137,0,B,11,floor,20,accepted,0.6343314051628113,0.4345029890537262,1.5779201686382294,-1.1434171795845032,0.27536436740567766,20
fashion_mnist,137,0,B,12,above,177,accepted,0.5820441842079163,0.6243112683296204,1.5779201686382294,-0.953608900308609,0.395654533567697,77
fashion_mnist,137,0,B,13,above,109,accepted,0.6740896105766296,0.7360718846321106,1.5779201686382294,-0.8418482840061188,0.46648233495066643,71
fashion_mnist,137,0,B,14,floor,20,accepted,0.6836013197898865,0.4633471667766571,1.5779201686382294,-1.1145730018615723,0.29364423878080803,20
fashion_mnist,137,0,B,15,floor,20,accepted,0.7069768905639648,0.48529052734375,1.5779201686382294,-1.0926296412944794,0.3075507474896931,20
fashion_mnist,137,0,B,16,floor,20,accepted,0.7057780623435974,0.4871171712875366,1.5779201686382294,-1.0908029973506927,0.3087083750934793,20
fashion_mnist,137,0,B,17,above,1491,accepted,0.7163529992103577,0.7787913084030151,1.5779201686382294,-0.7991288602352142,0.4935555827739528,96
fashion_mnist,137,0,B,19,above,126,accepted,0.8262259364128113,0.8569868206977844,1.5779201686382294,-0.720933347940445,0.5431116464132516,75
fashion_mnist,137,0,B,20,floor,20,accepted,0.5438914895057678,0.39540886878967285,1.5779201686382294,-1.1825112998485565,0.2505886398111744,20
fashion_mnist,137,0,B,21,floor,20,accepted,0.7006447315216064,0.4752311408519745,1.5779201686382294,-1.1026890277862549,0.3011756553324917,20
fashion_mnist,137,0,B,22,floor,20,accepted,0.6991415619850159,0.4743715226650238,1.5779201686382294,-1.1035486459732056,0.30063087606923367,20
fashion_mnist,137,0,B,24,floor,20,accepted,0.7055237889289856,0.47781309485435486,1.5779201686382294,-1.1001070737838745,0.30281195737976735,20
fashion_mnist,137,0,B,25,floor,20,accepted,0.6731365919113159,0.6560553908348083,1.5779201686382294,-0.921864777803421,0.4157722322549402,20
fashion_mnist,137,0,B,26,floor,20,accepted,0.7004140615463257,0.4777830243110657,1.5779201686382294,-1.1001371443271637,0.30279290030458267,20
fashion_mnist,137,0,B,27,above,421,accepted,0.7159861326217651,0.7699593305587769,1.5779201686382294,-0.8079608380794525,0.48795835547451316,90
fashion_mnist,137,0,B,28,above,39,accepted,0.8283339142799377,0.7379431128501892,1.5779201686382294,-0.8399770557880402,0.4676682176431309,38
fashion_mnist,137,0,B,29,floor,20,accepted,0.6825321316719055,0.6153063178062439,1.5779201686382294,-0.9626138508319855,0.38994768558998977,20
fashion_mnist,137,0,B,30,floor,20,accepted,0.7192753553390503,0.4928829073905945,1.5779201686382294,-1.0850372612476349,0.31236238511100367,20
fashion_mnist,137,0,B,31,floor,20,accepted,0.6213972568511963,0.5977786779403687,1.5779201686382294,-0.9801414906978607,0.37883962054700226,20
fashion_mnist,137,0,B,32,floor,20,accepted,0.6735028624534607,0.6142563223838806,1.5779201686382294,-0.9636638462543488,0.38928225558710855,20
fashion_mnist,137,0,B,33,floor,20,accepted,0.6957486867904663,0.47606685757637024,1.5779201686382294,-1.1018533110618591,0.301705287148477,20
fashion_mnist,137,0,B,34,floor,20,accepted,0.6531512141227722,0.5926197171211243,1.5779201686382294,-0.9853004515171051,0.375570151709617,20
fashion_mnist,137,0,B,35,floor,20,accepted,0.7084543704986572,0.480641633272171,1.5779201686382294,-1.0972785353660583,0.30460453122097586,20
fashion_mnist,137,0,B,36,floor,20,accepted,0.6799319982528687,0.6096450686454773,1.5779201686382294,-0.9682750999927521,0.3863598937147821,20
fashion_mnist,137,0,B,37,floor,20,accepted,0.713214635848999,0.48790445923805237,1.5779201686382294,-1.090015709400177,0.30920731538600066,20
fashion_mnist,137,0,B,38,floor,20,accepted,0.6575891971588135,0.600113034248352,1.5779201686382294,-0.9778071343898773,0.3803190086392389,20
fashion_mnist,137,0,B,39,above,43,accepted,0.7523581981658936,0.8008487820625305,1.5779201686382294,-0.7770713865756989,0.5075344101556646,40
fashion_mnist,137,0,B,40,above,40,accepted,0.7194392085075378,0.5803090929985046,1.5779201686382294,-0.9976110756397247,0.3677683475579888,39
fashion_mnist,137,0,B,41,above,4673,accepted,0.7122084498405457,0.6331235766410828,1.5779201686382294,-0.9447965919971466,0.4012392953868374,98
fashion_mnist,137,0,B,42,floor,20,accepted,0.7167297005653381,0.48963662981987,1.5779201686382294,-1.0882835388183594,0.310305070910168,20
fashion_mnist,137,0,B,43,floor,20,accepted,0.7742146253585815,0.6895977854728699,1.5779201686382294,-0.8883223831653595,0.4370295780349927,20
fashion_mnist,137,0,B,44,above,577,accepted,0.7895894050598145,0.7018673419952393,1.5779201686382294,-0.8760528266429901,0.44480535577472347,95
fashion_mnist,137,0,B,45,above,137,accepted,0.6710212826728821,0.750545084476471,1.5779201686382294,-0.8273750841617584,0.47565466199991824,75
fashion_mnist,137,0,B,46,above,369,accepted,0.6303480863571167,0.7180591225624084,1.5779201686382294,-0.8598610460758209,0.45506682583448127,91
fashion_mnist,137,0,B,47,above,137,accepted,0.7120984196662903,0.7659754157066345,1.5779201686382294,-0.8119447529315948,0.4854335668753659,79
fashion_mnist,137,0,B,48,above,50,accepted,0.8388912081718445,0.8698486089706421,1.5779201686382294,-0.7080715596675873,0.5512627484325366,49
fashion_mnist,137,0,B,49,above,1951,accepted,0.7980600595474243,0.8326696753501892,1.5779201686382294,-0.7452504932880402,0.5277007619902575,97
fashion_mnist,137,0,B,51,floor,20,accepted,0.6574265956878662,0.40982306003570557,1.5779201686382294,-1.1680971086025238,0.2597235704195286,20
fashion_mnist,137,0,B,52,floor,20,accepted,0.7234379649162292,0.6457046270370483,1.5779201686382294,-0.932215541601181,0.4092124810054883,20
fashion_mnist,137,0,B,53,floor,20,accepted,0.8085507154464722,0.842115044593811,1.5779201686382294,-0.7358051240444183,0.5336867234041187,20
fashion_mnist,137,0,B,54,floor,20,accepted,0.6915419697761536,0.47494199872016907,1.5779201686382294,-1.1029781699180603,0.3009924127720933,20
fashion_mnist,137,0,B,55,floor,20,accepted,0.6107218265533447,0.5718554258346558,1.5779201686382294,-1.0060647428035736,0.36241087299630387,20
fashion_mnist,137,0,B,56,floor,20,accepted,0.7132751941680908,0.4894466996192932,1.5779201686382294,-1.0884734690189362,0.3101847034769152,20
fashion_mnist,137,0,B,57,floor,20,accepted,0.6644246578216553,0.6001939177513123,1.5779201686382294,-0.9777262508869171,0.38037026820519654,20
fashion_mnist,137,0,B,59,above,191,accepted,0.6947495341300964,0.4663151800632477,1.5779201686382294,-1.1116049885749817,0.2955252042095927,76
fashion_mnist,137,0,B,60,floor,20,accepted,0.712954580783844,0.6368929743766785,1.5779201686382294,-0.9410271942615509,0.40362813470235787,20
fashion_mnist,137,0,B,63,above,3745,accepted,0.6910752654075623,0.7452548146247864,1.5779201686382294,-0.832665354013443,0.47230197663799006,100
fashion_mnist,137,0,B,64,above,221,accepted,0.8022360801696777,0.7145800590515137,1.5779201686382294,-0.8633401095867157,0.45286198456301363,82
fashion_mnist,137,0,B,65,floor,20,accepted,0.7167767286300659,0.48718470335006714,1.5779201686382294,-1.0907354652881622,0.30875117324250656,20
fashion_mnist,137,0,B,66,above,672,accepted,0.703048586845398,0.7687124013900757,1.5779201686382294,-0.8092077672481537,0.487168119571909,94
fashion_mnist,137,0,B,67,floor,20,accepted,0.7231384515762329,0.6420956254005432,1.5779201686382294,-0.9358245432376862,0.40692529201568045,20
fashion_mnist,137,0,B,69,floor,20,accepted,0.7264319658279419,0.6493805646896362,1.5779201686382294,-0.9285396039485931,0.4115420904024962,20
fashion_mnist,137,0,B,70,floor,20,accepted,0.6419267058372498,0.5409154891967773,1.5779201686382294,-1.037004679441452,0.3428028235823845,20
fashion_mnist,137,0,B,72,floor,20,accepted,0.769329845905304,0.6889945268630981,1.5779201686382294,-0.8889256417751312,0.4366472655316343,20
fashion_mnist,137,0,B,73,floor,20,accepted,0.6884781122207642,0.7451595664024353,1.5779201686382294,-0.8327606022357941,0.47224161349399574,20
fashion_mnist,137,0,B,75,floor,20,accepted,0.7634987235069275,0.6805524826049805,1.5779201686382294,-0.8973676860332489,0.43129715693558074,20
fashion_mnist,137,0,B,76,floor,20,accepted,0.6646486520767212,0.4473246932029724,1.5779201686382294,-1.130595475435257,0.2834900662870802,20
fashion_mnist,137,0,B,77,above,4673,accepted,0.7114235758781433,0.4808761179447174,1.5779201686382294,-1.097044050693512,0.30475313485581546,97
fashion_mnist,137,0,B,78,above,42,accepted,0.7397253513336182,0.8000455498695374,1.5779201686382294,-0.777874618768692,0.5070253652692643,41
fashion_mnist,137,0,B,79,floor,20,accepted,0.7635698914527893,0.6799029111862183,1.5779201686382294,-0.8980172574520111,0.4308854938922452,20
fashion_mnist,137,0,B,80,above,27,accepted,0.7287432551383972,0.7757880687713623,1.5779201686382294,-0.8021320998668671,0.49165229280317774,27
fashion_mnist,137,0,B,81,floor,20,accepted,0.7089028358459473,0.4821140468120575,1.5779201686382294,-1.0958061218261719,0.3055376668568282,20
fashion_mnist,137,0,B,82,above,813,accepted,0.8226771354675293,0.854773759841919,1.5779201686382294,-0.7231464087963104,0.5417091287828601,96
fashion_mnist,137,0,B,83,floor,20,accepted,0.6400307416915894,0.5765522718429565,1.5779201686382294,-1.0013678967952728,0.3653874785950233,20
fashion_mnist,137,0,B,84,above,2119,accepted,0.7138434052467346,0.777207612991333,1.5779201686382294,-0.8007125556468964,0.4925519227389531,98
fashion_mnist,137,0,B,85,above,4566,accepted,0.7423531413078308,0.8225991725921631,1.5779201686382294,-0.7553209960460663,0.5213186249479779,99
fashion_mnist,137,0,B,86,above,2231,accepted,0.5581361651420593,0.657094419002533,1.5779201686382294,-0.9208257496356964,0.41643071180820007,99
fashion_mnist,137,0,B,87,above,1131,accepted,0.7079171538352966,0.7766109704971313,1.5779201686382294,-0.801309198141098,0.4921738031698772,95
fashion_mnist,137,0,B,88,floor,20,accepted,0.7149096727371216,0.4885762929916382,1.5779201686382294,-1.0893438756465912,0.309633087086584,20
fashion_mnist,137,0,B,89,above,2668,accepted,0.6306170225143433,0.6026657223701477,1.5779201686382294,-0.9752544462680817,0.3819367635627967,99
fashion_mnist,137,0,B,90,floor,20,accepted,0.6993761658668518,0.6292125582695007,1.5779201686382294,-0.9487076103687286,0.3987607046131626,20
fashion_mnist,137,0,B,92,above,950,accepted,0.7265951037406921,0.7891283631324768,1.5779201686382294,-0.7887918055057526,0.500106645961378,96
fashion_mnist,137,0,B,93,above,954,accepted,0.7239094972610474,0.7755773067474365,1.5779201686382294,-0.8023428618907928,0.49151872329306256,97
fashion_mnist,137,0,B,94,floor,20,accepted,0.7502975463867188,0.6686754822731018,1.5779201686382294,-0.9092446863651276,0.42377015996327594,20
fashion_mnist,137,0,B,95,floor,20,accepted,0.650722324848175,0.6083425879478455,1.5779201686382294,-0.9695775806903839,0.38553445227387834,20
fashion_mnist,137,0,B,96,above,541,accepted,0.6035642623901367,0.6796934604644775,1.5779201686382294,-0.8982267081737518,0.43075275541415,95
fashion_mnist,137,0,B,97,floor,20,accepted,0.6680743098258972,0.4509468972682953,1.5779201686382294,-1.126973271369934,0.2857856222583616,20
fashion_mnist,137,0,B,98,above,216,accepted,0.6948423981666565,0.7692292928695679,1.5779201686382294,-0.8086908757686615,0.487495697284499,89
fashion_mnist,137,0,B,99,above,3039,accepted,0.5454428195953369,0.63893723487854,1.5779201686382294,-0.9389829337596893,0.40492367584727257,98
fashion_mnist,137,0,C,0,floor,20,accepted,0.700049638748169,0.47646501660346985,1.5758642554283142,-1.0993992388248444,0.3023515603975473,20
